valid_time,t2m,tp,number,latitude,longitude,expver,station_id
2024-06-21 12:00:00,308.7749,0.0023664115,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-06-22 12:00:00,310.75232,1.5005469e-05,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-06-23 12:00:00,310.38687,0.0005265027,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-06-24 12:00:00,308.64825,0.00045956075,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-06-25 12:00:00,309.46487,0.0014983416,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-06-26 12:00:00,307.64545,0.007956803,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-06-27 12:00:00,301.98627,0.00080807507,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-06-28 12:00:00,302.21436,0.0048956424,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-06-29 12:00:00,302.98297,0.009433398,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-06-30 12:00:00,307.3863,0.0005956696,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-07-01 12:00:00,306.17908,0.00059974194,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-07-02 12:00:00,304.66522,0.0030213147,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-07-03 12:00:00,303.90277,0.001192078,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-07-04 12:00:00,302.80432,0.0054737213,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-07-05 12:00:00,302.2107,0.007949168,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-07-06 12:00:00,303.0365,0.0013828515,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-07-07 12:00:00,304.43542,0.00016345084,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-07-08 12:00:00,304.41547,0.00035454333,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-07-09 12:00:00,306.21057,0.002547279,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-07-10 12:00:00,307.26337,0.0012780204,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-07-11 12:00:00,309.2528,0.00023804902,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-07-12 12:00:00,305.0805,0.0013823211,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-07-13 12:00:00,305.13843,0.0052241236,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-07-14 12:00:00,305.35532,0.00063482823,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-07-15 12:00:00,305.60025,0.0027969629,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-07-16 12:00:00,306.60028,0.0006952882,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-07-17 12:00:00,306.47556,0.00017109513,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-07-18 12:00:00,306.42032,0.0016634793,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-07-19 12:00:00,305.1386,0.00080982747,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-07-20 12:00:00,306.6925,0.00039286911,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-07-21 12:00:00,306.82812,0.002337432,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-07-22 12:00:00,306.22003,0.0008870214,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-07-23 12:00:00,306.71307,0.0005848557,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-07-24 12:00:00,305.57013,0.0018538684,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-07-25 12:00:00,306.16718,0.002690357,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-07-26 12:00:00,305.99045,0.0006174445,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-07-27 12:00:00,305.2021,0.0054606497,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-07-28 12:00:00,307.54224,0.002206713,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-07-29 12:00:00,306.89886,0.00023944973,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-07-30 12:00:00,308.4984,0.0003717333,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-07-31 12:00:00,305.22113,0.0009025812,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-08-01 12:00:00,303.26282,0.007777593,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-08-02 12:00:00,304.05707,0.0010443628,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-08-03 12:00:00,304.1579,0.00079412165,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-08-04 12:00:00,304.2625,0.0009595752,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-08-05 12:00:00,303.49026,0.0014358312,0,28.599999999999994,77.29999999999997,0001,STATION_33
2024-08-06 12:00:00,303.23077,0.0002784729,0,28.599999999999994,77.29999999999997,0001,STATION_33
